year,article_id,figure_name,figure_caption,figure_img
2010,5378519,Fig. 5.,Distribution of diabetic subjects over waist circumference groups.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4233/5505920/5378519/5378519-fig-5-source-large.gif
2010,5256260,Fig. 1.,"EMG signal from the right soleus of an RA patient. The EMG signal recorded at 2000 Hz, was filtered, rectified, normalized and finally time interpolated over individual gait cycles to fit a normalized 200-point time base.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7333/5455859/5256260/5256260-fig-1-source-large.gif
2010,5256260,Fig. 2.,Accuracy rate: CO versus RA class.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7333/5455859/5256260/5256260-fig-2-source-large.gif
2010,5256260,Fig. 3.,Accuracy rate: CO versus OA class.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7333/5455859/5256260/5256260-fig-3-source-large.gif
2010,5256260,Fig. 4.,ROC curve and ROC area of LSK: CO versus RA class.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7333/5455859/5256260/5256260-fig-4-source-large.gif
2010,5256260,Fig. 5.,ROC curve and ROC area of LSK: CO versus OA class.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7333/5455859/5256260/5256260-fig-5-source-large.gif
2010,5439692,Fig. 1.,"Schematic diagram of the RFS using
z
iterations and selecting
d
′
out of
d
available features. It should be noted that the classification of each individual SVM already requires a voting strategy (Section II-A). This is not shown in the diagram, and the individual outputs refer to a land cover map containing class labels between 1 and
c
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-1-source-large.gif
2010,5439692,Fig. 2.,"AVIRIS data, Hekla, Iceland. False-color composite and corresponding ground truth areas representing 22 land cover classes.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-2-source-large.gif
2010,5439692,Fig. 3.,"ROSIS-3 data, Pavia, Italy. False-color composite and corresponding ground truth areas representing nine land cover classes.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-3-source-large.gif
2010,5439692,Fig. 4.,"Hekla data. Overall accuracy (in percent) achieved by the SVM ensemble using different number of iterations, input features, and training samples.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-4-source-large.gif
2010,5439692,Fig. 5.,Hekla data. Difference between producer's and user's accuracy achieved by SVM ensemble with 25 iterations and a regular SVM classifier using (a) tr#50 and (b) tr#200.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-5-source-large.gif
2010,5439692,Fig. 6.,Hekla data. Classification maps achieved by SVM and SVM ensemble (number of features/iterations: 30%/25) with training set tr#50.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-6-source-large.gif
2010,5439692,Fig. 7.,Hekla data. Detailed visual comparison of classification maps achieved by SVM and SVM ensemble (number of features/iterations: 30%/25) with training set tr#50.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-7-source-large.gif
2010,5439692,Fig. 8.,"Pavia data. Overall accuracy in percentage achieved by the SVM ensemble using different number of iterations, input features, and training samples.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-8-source-large.gif
2010,5439692,Fig. 9.,Pavia data. Difference between producer's and user's accuracy achieved by SVM ensemble with 25 iterations and a regular SVM classifier using (a) tr#50 and (b) tr#200.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-9-source-large.gif
2010,5439692,Fig. 10.,"Data set 2, Pavia. Classification maps achieved by SVM and SVM ensemble (number of features/iterations: 30%/25) using training set tr#100.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/36/5487390/5439692/5439692-fig-10-source-large.gif
2010,5173566,Fig. 1.,AdaBoost algorithm for the binary classification task.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-1-source-large.gif
2010,5173566,Fig. 2.,Self-training scheme with lexical and prosodic features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-2-source-large.gif
2010,5173566,Fig. 3.,Self-training algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-3-source-large.gif
2010,5173566,Fig. 4.,Co-training scheme with lexical and prosodic features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-4-source-large.gif
2010,5173566,Fig. 5.,Co-training agreement algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-5-source-large.gif
2010,5173566,Fig. 6.,Co-training disagreement algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-6-source-large.gif
2010,5173566,Fig. 7.,Self-combined algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-7-source-large.gif
2010,5173566,Fig. 8.,F-measure results of the different strategies for the lexical features only.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-8-source-large.gif
2010,5173566,Fig. 9.,NIST results of the different strategies for the lexical features only.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-9-source-large.gif
2010,5173566,Fig. 10.,F-measure results of the different strategies for the prosodic features only.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-10-source-large.gif
2010,5173566,Fig. 11.,NIST results of the different strategies for the prosodic features only.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-11-source-large.gif
2010,5173566,Fig. 12.,F-measure results of the different strategies using all the features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-12-source-large.gif
2010,5173566,Fig. 13.,NIST results of the different strategies using all the features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/10376/5325825/5173566/5173566-fig-13-source-large.gif
2010,4770093,Fig. 1.,Convergence behaviors of (a) surrogate duality gap and (b) dual residuals for Leukemia data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-1-source-large.gif
2010,4770093,Fig. 2.,"Resultant feature selector and pattern identifier
β
for Leukemia data. (a) Final result of
β
for Leukemia data. (b) Sorted magnitudes of
β
k
for Leukemia data in decreasing order. Only the largest 35 are shown.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-2-source-large.gif
2010,4770093,Fig. 3.,Resultant slack variables for Leukemia data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-3-source-large.gif
2010,4770093,Fig. 4.,Convergence behaviors of (a) surrogate duality gap and (b) dual residuals for Prostate Cancer data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-4-source-large.gif
2010,4770093,Fig. 5.,"Resultant feature selector
β
for Prostate Cancer data. (a) Final result of
β
for Prostate Cancer data. (b) Sorted magnitudes of
β
k
for Prostate Cancer data. Only the largest 35 are shown.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-5-source-large.gif
2010,4770093,Fig. 6.,Convergence behaviors of (a) surrogate duality gap and (b) dual residuals for Lung Cancer data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-6-source-large.gif
2010,4770093,Fig. 7.,"Resultant feature selector
β
for Lung Cancer data. (a) Final result of
β
for Lung Cancer data. (b) Sorted magnitudes of
β
k
in descending order for Lung Cancer data. Only the largest 35 are shown.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5614813/4770093/4770093-fig-7-source-large.gif
2010,5440907,Fig. 1.,GAFCMdd algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-1-source-large.gif
2010,5440907,Fig. 2.,SAFCMdd algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-2-source-large.gif
2010,5440907,Fig. 3.,MoDEFCMdd algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-3-source-large.gif
2010,5440907,Fig. 4.,True clustering of synthetic data sets using VAT representation. (a) Cat_100_8_3 data set. (b) Cat_300_15_5 data set. (c) Cat_500_20_10 data set. (d) Cat_1000_7_7 data set.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-4-source-large.gif
2010,5440907,Fig. 5.,True clustering of synthetic data sets using VAT representation. (a) Congressional votes data set. (b) Zoo data set. (c) Soybean data set. (d) Heart data set.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-5-source-large.gif
2010,5440907,Fig. 6.,"Range of ARI for different clustering algorithms on (a) Cat_100_8_3, (b) Cat_300_15_5, (c) Cat_500_20_10, and (d) Cat_1000_7_7.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-6-source-large.gif
2010,5440907,Fig. 7.,"Range of ARI for different clustering algorithms on (a) Votes, (b) Soybean, (c) Zoo, and (d) Heart.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-7-source-large.gif
2010,5440907,Fig. 8.,"Convergence plot of different clustering algorithms on (a) Cat_100_8_3, (b) Cat_300_15_5, (c) Cat_500_20_10, and (d) Cat_1000_7_7.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-8-source-large.gif
2010,5440907,Fig. 9.,"Convergence plot of different clustering algorithms on (a) Votes, (b) Soybean, (c) Zoo, and (d) Heart.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-9-source-large.gif
2010,5440907,Fig. 10.,Algorithm of integrated differential fuzzy clusteing with SVM.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3468/5484919/5440907/5440907-fig-10-source-large.gif
2010,5471105,Fig. 1.,Simon robot interacting with a teacher.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4563672/5497035/5471105/5471105-fig-1-source-large.gif
2010,5416712,Fig. 1.,Multiobjective regularized negative correlation learning algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-1-source-large.gif
2010,5416712,Fig. 2.,"Comparison of MRNCL, MNCL, and MoNN on four synthetic classification data sets. Two classes are shown as crosses and dots. The separating lines were obtained by projecting test data over a grid. (a) Synth. (b) Overlap. (c) Bumpy. (d) Relevance.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-2-source-large.gif
2010,5416712,Fig. 3.,"Illustration of the mean value of these three objectives in different generations. The arrow points from the beginning (
Generation=1
) to end (
Generation=100
). The gray scale indicates generations. (a) Synth. (b) Overlap. (c) Bumpy. (d) Relevance.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-3-source-large.gif
2010,5416712,Fig. 4.,Illustration of diversity (measured by a commonly-use diversity measure Q statistics) during the evolution. (a) Synth. (b) Overlap. (c) Bumpy. (d) Relevance.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-4-source-large.gif
2010,5416712,Fig. 5.,"3D view of the last population with three objectives: training error, regularization, and correlation for four synthetic classification data sets. (a) Synth. (b) Overlap. (c) Bumpy. (d) Relevance.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-5-source-large.gif
2010,5416712,Fig. 6.,"Comparison of MRNCL, MNCL, and MoNN on two classification data sets. Two classes are shown as crosses and dots. The separating lines were obtained by projecting test data over a grid. In Figs. 6a and 6b, these decision boundaries are MRNCL (gray thick), MNCL (black medium), and MoNN (dotted), respectively. The randomly selected noise points are marked with a circle. Figs. 6c and 6d show classification error of MRNCL, MNCL, and MoNN versus noise levels on synth and banana data sets. The results are based on 100 runs. (a) Synth with 20 percent noise. (b) Banana with 20 percent noise. (c) Synth with different noise levels. (d) Banana with different noise levels.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/69/5611455/5416712/5416712-fig-6-source-large.gif
2010,5499452,Fig. 1.,"A general event/interaction prediction pipeline. On the left, a sample input sentence is transformed step by step according to the processing units in the pipeline on the right.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5535009/5499452/5499452-fig-1-source-large.gif
2010,5499452,Fig. 2.,"Overall system architecture: the biocreative metaserver sends requests to our XML-RPC interface, which simply forwards the request to our U-Compare system (see Fig. 3).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5535009/5499452/5499452-fig-2-source-large.gif
2010,5499452,Fig. 3.,"Five different workflows: we evaluated five combinations of available processing modules. Workflows 3 and 4 used some extra tokenization rules to remove sentence splitting errors caused by “Fig., Prof., Dr., etc.” For named entity recognition, workflows 1 and 3 used only strong predictions from SwissProt, while 2 and 4 used all SwissProt predictions, and workflow 5 used all predictions from TrEMBL.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5535009/5499452/5499452-fig-3-source-large.gif
2010,5499452,Fig. 4.,Named entity recognition system: MedTNER.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5535009/5499452/5499452-fig-4-source-large.gif
2010,5499452,Fig. 5.,Biocreative protein INT results.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8857/5535009/5499452/5499452-fig-5-source-large.gif
